run_id	run_group	optimizer	transform	dataset	dgp	n_dims	sigma_sq	num_runs	learning_rate	n_outer_iter	bfgs_maxiter	gn_max_feval	newton_maxiter	shrinkage	tau_lr_multiplier	use_prefit	k_folds	cv_seed	folds_completed	run_outcome	out_corr	out_corr_std	in_corr	overfit_gap	out_rmse	elapsed_mean	ds_n_consumers	ds_n_products	ds_n_segments	ds_noise	ds_missing_rate	ds_gen_dims
final_stability_0231	final_stability	bfgs	per_consumer_bias	medium_low_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	4	5	success	0.7335	0.0476	0.8862	0.1527	0.1128	0.010	50	8	3	0.05	0.0	2
final_stability_0232	final_stability	bfgs	per_consumer_bias	medium_low_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	5	5	success	0.7964	0.0358	0.8863	0.0899	0.0836	0.009	50	8	3	0.05	0.0	2
final_stability_0233	final_stability	bfgs	per_consumer_bias	medium_low_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	6	3	partial	0.7264	0.0406	0.8803	0.1540	0.1186	0.012	50	8	3	0.05	0.0	2
final_stability_0234	final_stability	bfgs	per_consumer_bias	medium_low_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	7	5	success	0.4851	0.1188	0.7254	0.2403	0.1633	0.009	50	8	3	0.05	0.0	2
final_stability_0235	final_stability	bfgs	per_consumer_bias	medium_low_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	8	5	success	0.8578	0.0345	0.9042	0.0464	0.0649	0.009	50	8	3	0.05	0.0	2
final_stability_0236	final_stability	bfgs	per_consumer_bias	medium_low_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	9	5	success	0.7129	0.0218	0.8438	0.1309	0.1055	0.011	50	8	3	0.05	0.0	2
final_stability_0237	final_stability	bfgs	per_consumer_bias	medium_low_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	10	4	partial	0.7398	0.0349	0.8533	0.1135	0.1360	0.013	50	8	3	0.05	0.0	2
final_stability_0238	final_stability	bfgs	per_consumer_bias	medium_low_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	11	5	success	0.6210	0.0993	0.8464	0.2254	0.1185	0.009	50	8	3	0.05	0.0	2
final_stability_0239	final_stability	bfgs	per_consumer_bias	medium_low_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	12	5	success	0.7322	0.0559	0.8393	0.1072	0.1236	0.011	50	8	3	0.05	0.0	2
final_stability_0240	final_stability	bfgs	per_consumer_bias	medium_low_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	13	5	success	0.8577	0.0238	0.9041	0.0465	0.1037	0.013	50	8	3	0.05	0.0	2
final_stability_0241	final_stability	bfgs	per_consumer_bias	medium_low_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	14	3	partial	0.6958	0.0624	0.8755	0.1797	0.1049	0.012	50	8	3	0.05	0.0	2
final_stability_0242	final_stability	bfgs	per_consumer_bias	medium_low_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	15	4	partial	0.7241	0.0557	0.9200	0.1959	0.1302	0.010	50	8	3	0.05	0.0	2
final_stability_0243	final_stability	bfgs	per_consumer_bias	medium_low_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	16	5	success	0.7673	0.0417	0.8441	0.0767	0.0814	0.009	50	8	3	0.05	0.0	2
final_stability_0244	final_stability	bfgs	per_consumer_bias	medium_low_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	17	4	partial	0.6505	0.0393	0.8764	0.2259	0.1199	0.012	50	8	3	0.05	0.0	2
final_stability_0245	final_stability	bfgs	per_consumer_bias	medium_low_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	18	5	success	0.8495	0.0455	0.9051	0.0556	0.0750	0.010	50	8	3	0.05	0.0	2
final_stability_0246	final_stability	bfgs	per_consumer_bias	medium_low_noise	ennis	3	1.0	1	0.06					0.005	0.5	False	5	19	5	success	0.6873	0.0350	0.8456	0.1583	0.1145	0.012	50	8	3	0.05	0.0	2
final_stability_0247	final_stability	bfgs	per_consumer_bias	large_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	0	5	success	0.5767	0.0466	0.8614	0.2847	0.0560	0.019	80	12	4	0.05	0.05	3
final_stability_0248	final_stability	bfgs	per_consumer_bias	large_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	1	5	success	0.3597	0.0773	0.8310	0.4713	0.0615	0.018	80	12	4	0.05	0.05	3
final_stability_0249	final_stability	bfgs	per_consumer_bias	large_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	2	5	success	0.2639	0.0834	0.8013	0.5374	0.0487	0.019	80	12	4	0.05	0.05	3
final_stability_0250	final_stability	bfgs	per_consumer_bias	large_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	3	5	success	0.3421	0.0543	0.7857	0.4436	0.0445	0.019	80	12	4	0.05	0.05	3
final_stability_0251	final_stability	bfgs	per_consumer_bias	large_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	4	5	success	0.3368	0.0720	0.7986	0.4618	0.0570	0.018	80	12	4	0.05	0.05	3
final_stability_0252	final_stability	bfgs	per_consumer_bias	large_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	5	5	success	0.4526	0.0749	0.8117	0.3592	0.0490	0.019	80	12	4	0.05	0.05	3
final_stability_0253	final_stability	bfgs	per_consumer_bias	large_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	6	5	success	0.1045	0.0774	0.7406	0.6361	0.0410	0.019	80	12	4	0.05	0.05	3
final_stability_0254	final_stability	bfgs	per_consumer_bias	large_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	7	5	success	0.2170	0.0535	0.8095	0.5925	0.0662	0.019	80	12	4	0.05	0.05	3
final_stability_0255	final_stability	bfgs	per_consumer_bias	large_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	8	5	success	0.0869	0.0593	0.7866	0.6997	0.0487	0.019	80	12	4	0.05	0.05	3
final_stability_0256	final_stability	bfgs	per_consumer_bias	large_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	9	5	success	-0.0255	0.1131	0.7684	0.7939	0.0608	0.018	80	12	4	0.05	0.05	3
final_stability_0257	final_stability	bfgs	per_consumer_bias	large_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	10	5	success	0.3486	0.0827	0.8363	0.4877	0.0589	0.017	80	12	4	0.05	0.05	3
final_stability_0258	final_stability	bfgs	per_consumer_bias	large_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	11	5	success	0.1875	0.0559	0.7805	0.5929	0.0432	0.019	80	12	4	0.05	0.05	3
final_stability_0259	final_stability	bfgs	per_consumer_bias	large_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	12	5	success	0.3725	0.0670	0.8272	0.4547	0.0611	0.018	80	12	4	0.05	0.05	3
final_stability_0260	final_stability	bfgs	per_consumer_bias	large_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	13	5	success	0.3964	0.0399	0.8296	0.4331	0.0548	0.019	80	12	4	0.05	0.05	3
final_stability_0261	final_stability	bfgs	per_consumer_bias	large_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	14	5	success	0.1891	0.1233	0.7922	0.6032	0.0423	0.019	80	12	4	0.05	0.05	3
final_stability_0262	final_stability	bfgs	per_consumer_bias	large_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	15	5	success	0.1086	0.0789	0.7503	0.6417	0.0439	0.019	80	12	4	0.05	0.05	3
final_stability_0263	final_stability	bfgs	per_consumer_bias	large_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	16	5	success	0.2995	0.0718	0.7865	0.4870	0.0439	0.019	80	12	4	0.05	0.05	3
final_stability_0264	final_stability	bfgs	per_consumer_bias	large_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	17	5	success	0.0467	0.0887	0.7681	0.7214	0.0478	0.019	80	12	4	0.05	0.05	3
final_stability_0265	final_stability	bfgs	per_consumer_bias	large_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	18	5	success	0.2415	0.0574	0.7827	0.5412	0.0445	0.019	80	12	4	0.05	0.05	3
final_stability_0266	final_stability	bfgs	per_consumer_bias	large_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	19	5	success	0.2008	0.0452	0.8162	0.6154	0.0543	0.019	80	12	4	0.05	0.05	3
final_stability_0267	final_stability	bfgs	per_consumer_bias	large_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	0	5	success	0.7544	0.0329	0.8449	0.0905	0.0997	0.013	80	12	4	0.05	0.05	3
final_stability_0268	final_stability	bfgs	per_consumer_bias	large_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	1	5	success	0.8026	0.0363	0.8561	0.0536	0.0791	0.015	80	12	4	0.05	0.05	3
final_stability_0269	final_stability	bfgs	per_consumer_bias	large_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	2	5	success	0.7668	0.0216	0.8234	0.0565	0.0816	0.013	80	12	4	0.05	0.05	3
final_stability_0270	final_stability	bfgs	per_consumer_bias	large_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	3	5	success	0.8351	0.0325	0.8759	0.0408	0.0710	0.012	80	12	4	0.05	0.05	3
final_stability_0271	final_stability	bfgs	per_consumer_bias	large_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	4	5	success	0.7865	0.0248	0.8654	0.0790	0.0820	0.015	80	12	4	0.05	0.05	3
final_stability_0272	final_stability	bfgs	per_consumer_bias	large_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	5	5	success	0.7919	0.0086	0.8428	0.0509	0.0805	0.013	80	12	4	0.05	0.05	3
final_stability_0273	final_stability	bfgs	per_consumer_bias	large_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	6	5	success	0.8455	0.0274	0.8819	0.0365	0.0680	0.013	80	12	4	0.05	0.05	3
final_stability_0274	final_stability	bfgs	per_consumer_bias	large_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	7	5	success	0.7005	0.0503	0.8104	0.1098	0.1035	0.015	80	12	4	0.05	0.05	3
final_stability_0275	final_stability	bfgs	per_consumer_bias	large_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	8	5	success	0.7476	0.0274	0.8219	0.0743	0.0814	0.014	80	12	4	0.05	0.05	3
final_stability_0276	final_stability	bfgs	per_consumer_bias	large_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	9	5	success	0.8004	0.0200	0.8469	0.0465	0.0687	0.014	80	12	4	0.05	0.05	3
final_stability_0277	final_stability	bfgs	per_consumer_bias	large_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	10	5	success	0.7526	0.0250	0.8510	0.0984	0.0951	0.047	80	12	4	0.05	0.05	3
final_stability_0278	final_stability	bfgs	per_consumer_bias	large_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	11	5	success	0.7938	0.0244	0.8394	0.0455	0.0732	0.015	80	12	4	0.05	0.05	3
final_stability_0279	final_stability	bfgs	per_consumer_bias	large_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	12	5	success	0.7372	0.0483	0.8180	0.0808	0.0885	0.016	80	12	4	0.05	0.05	3
final_stability_0280	final_stability	bfgs	per_consumer_bias	large_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	13	5	success	0.7910	0.0204	0.8418	0.0508	0.0817	0.013	80	12	4	0.05	0.05	3
final_stability_0281	final_stability	bfgs	per_consumer_bias	large_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	14	5	success	0.7393	0.0127	0.7969	0.0576	0.0791	0.012	80	12	4	0.05	0.05	3
final_stability_0282	final_stability	bfgs	per_consumer_bias	large_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	15	5	success	0.7923	0.0123	0.8381	0.0459	0.0719	0.012	80	12	4	0.05	0.05	3
final_stability_0283	final_stability	bfgs	per_consumer_bias	large_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	16	5	success	0.7721	0.0325	0.8433	0.0712	0.0823	0.014	80	12	4	0.05	0.05	3
final_stability_0284	final_stability	bfgs	per_consumer_bias	large_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	17	5	success	0.8086	0.0292	0.8561	0.0475	0.0793	0.013	80	12	4	0.05	0.05	3
final_stability_0285	final_stability	bfgs	per_consumer_bias	large_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	18	5	success	0.8205	0.0248	0.8693	0.0488	0.0805	0.016	80	12	4	0.05	0.05	3
final_stability_0286	final_stability	bfgs	per_consumer_bias	large_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	19	5	success	0.7900	0.0309	0.8567	0.0668	0.0886	0.016	80	12	4	0.05	0.05	3
final_stability_0287	final_stability	bfgs	per_consumer_bias	xlarge_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	0	5	success	0.5864	0.0396	0.8292	0.2429	0.0453	0.039	150	15	4	0.03	0.05	3
final_stability_0288	final_stability	bfgs	per_consumer_bias	xlarge_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	1	5	success	0.5195	0.0314	0.8188	0.2993	0.0491	0.036	150	15	4	0.03	0.05	3
final_stability_0289	final_stability	bfgs	per_consumer_bias	xlarge_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	2	5	success	0.4370	0.1105	0.7810	0.3440	0.0408	0.036	150	15	4	0.03	0.05	3
final_stability_0290	final_stability	bfgs	per_consumer_bias	xlarge_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	3	5	success	0.6044	0.0826	0.8028	0.1985	0.0323	0.037	150	15	4	0.03	0.05	3
final_stability_0291	final_stability	bfgs	per_consumer_bias	xlarge_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	4	5	success	0.5823	0.0558	0.8420	0.2597	0.0380	0.037	150	15	4	0.03	0.05	3
final_stability_0292	final_stability	bfgs	per_consumer_bias	xlarge_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	5	5	success	0.5342	0.0694	0.7879	0.2537	0.0420	0.051	150	15	4	0.03	0.05	3
final_stability_0293	final_stability	bfgs	per_consumer_bias	xlarge_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	6	5	success	0.1230	0.0967	0.5153	0.3923	0.0298	0.036	150	15	4	0.03	0.05	3
final_stability_0294	final_stability	bfgs	per_consumer_bias	xlarge_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	7	5	success	0.6362	0.0292	0.8663	0.2301	0.0581	0.034	150	15	4	0.03	0.05	3
final_stability_0295	final_stability	bfgs	per_consumer_bias	xlarge_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	8	5	success	0.1851	0.0554	0.6507	0.4657	0.0372	0.036	150	15	4	0.03	0.05	3
final_stability_0296	final_stability	bfgs	per_consumer_bias	xlarge_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	9	5	success	0.2127	0.0851	0.6663	0.4536	0.0439	0.036	150	15	4	0.03	0.05	3
final_stability_0297	final_stability	bfgs	per_consumer_bias	xlarge_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	10	5	success	0.5212	0.0575	0.8394	0.3182	0.0432	0.036	150	15	4	0.03	0.05	3
final_stability_0298	final_stability	bfgs	per_consumer_bias	xlarge_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	11	5	success	0.4395	0.0365	0.7722	0.3326	0.0357	0.037	150	15	4	0.03	0.05	3
final_stability_0299	final_stability	bfgs	per_consumer_bias	xlarge_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	12	5	success	0.4275	0.1184	0.7853	0.3578	0.0481	0.036	150	15	4	0.03	0.05	3
final_stability_0300	final_stability	bfgs	per_consumer_bias	xlarge_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	13	5	success	0.5936	0.0196	0.8308	0.2372	0.0415	0.036	150	15	4	0.03	0.05	3
final_stability_0301	final_stability	bfgs	per_consumer_bias	xlarge_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	14	5	success	0.5057	0.0505	0.7160	0.2103	0.0339	0.036	150	15	4	0.03	0.05	3
final_stability_0302	final_stability	bfgs	per_consumer_bias	xlarge_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	15	5	success	-0.0498	0.0229	0.4629	0.5128	0.0353	0.092	150	15	4	0.03	0.05	3
final_stability_0303	final_stability	bfgs	per_consumer_bias	xlarge_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	16	5	success	0.2783	0.0708	0.7725	0.4942	0.0448	0.109	150	15	4	0.03	0.05	3
final_stability_0304	final_stability	bfgs	per_consumer_bias	xlarge_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	17	5	success	0.1894	0.0530	0.6020	0.4125	0.0358	0.049	150	15	4	0.03	0.05	3
final_stability_0305	final_stability	bfgs	per_consumer_bias	xlarge_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	18	5	success	0.1872	0.0517	0.5962	0.4090	0.0322	0.037	150	15	4	0.03	0.05	3
final_stability_0306	final_stability	bfgs	per_consumer_bias	xlarge_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	19	5	success	0.3344	0.0704	0.7971	0.4627	0.0454	0.036	150	15	4	0.03	0.05	3
final_stability_0307	final_stability	bfgs	per_consumer_bias	xlarge_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	0	5	success	0.7878	0.0169	0.8428	0.0550	0.0873	0.033	150	15	4	0.03	0.05	3
final_stability_0308	final_stability	bfgs	per_consumer_bias	xlarge_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	1	5	success	0.8368	0.0125	0.8796	0.0428	0.0827	0.036	150	15	4	0.03	0.05	3
final_stability_0309	final_stability	bfgs	per_consumer_bias	xlarge_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	2	5	success	0.8864	0.0091	0.9058	0.0194	0.0534	0.025	150	15	4	0.03	0.05	3
final_stability_0310	final_stability	bfgs	per_consumer_bias	xlarge_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	3	5	success	0.8510	0.0130	0.8757	0.0247	0.0687	0.030	150	15	4	0.03	0.05	3
final_stability_0311	final_stability	bfgs	per_consumer_bias	xlarge_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	4	5	success	0.7973	0.0301	0.8495	0.0522	0.0790	0.026	150	15	4	0.03	0.05	3
final_stability_0312	final_stability	bfgs	per_consumer_bias	xlarge_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	5	5	success	0.8461	0.0149	0.8776	0.0315	0.0681	0.030	150	15	4	0.03	0.05	3
final_stability_0313	final_stability	bfgs	per_consumer_bias	xlarge_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	6	5	success	0.8589	0.0078	0.8823	0.0234	0.0516	0.026	150	15	4	0.03	0.05	3
final_stability_0314	final_stability	bfgs	per_consumer_bias	xlarge_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	7	5	success	0.8045	0.0161	0.8567	0.0522	0.0793	0.035	150	15	4	0.03	0.05	3
final_stability_0315	final_stability	bfgs	per_consumer_bias	xlarge_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	8	5	success	0.8400	0.0180	0.8765	0.0364	0.0712	0.029	150	15	4	0.03	0.05	3
final_stability_0316	final_stability	bfgs	per_consumer_bias	xlarge_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	9	5	success	0.7949	0.0145	0.8455	0.0505	0.0727	0.030	150	15	4	0.03	0.05	3
final_stability_0317	final_stability	bfgs	per_consumer_bias	xlarge_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	10	5	success	0.7997	0.0173	0.8555	0.0558	0.0811	0.034	150	15	4	0.03	0.05	3
final_stability_0318	final_stability	bfgs	per_consumer_bias	xlarge_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	11	5	success	0.9239	0.0042	0.9341	0.0102	0.0466	0.026	150	15	4	0.03	0.05	3
final_stability_0319	final_stability	bfgs	per_consumer_bias	xlarge_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	12	5	success	0.8263	0.0175	0.8575	0.0311	0.0664	0.026	150	15	4	0.03	0.05	3
final_stability_0320	final_stability	bfgs	per_consumer_bias	xlarge_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	13	5	success	0.7704	0.0151	0.8240	0.0536	0.0836	0.032	150	15	4	0.03	0.05	3
final_stability_0321	final_stability	bfgs	per_consumer_bias	xlarge_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	14	5	success	0.8493	0.0092	0.8783	0.0290	0.0664	0.031	150	15	4	0.03	0.05	3
final_stability_0322	final_stability	bfgs	per_consumer_bias	xlarge_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	15	5	success	0.8909	0.0119	0.9104	0.0195	0.0475	0.058	150	15	4	0.03	0.05	3
final_stability_0323	final_stability	bfgs	per_consumer_bias	xlarge_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	16	5	success	0.7918	0.0342	0.8353	0.0434	0.0761	0.105	150	15	4	0.03	0.05	3
final_stability_0324	final_stability	bfgs	per_consumer_bias	xlarge_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	17	5	success	0.8445	0.0095	0.8772	0.0328	0.0591	0.037	150	15	4	0.03	0.05	3
final_stability_0325	final_stability	bfgs	per_consumer_bias	xlarge_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	18	5	success	0.8703	0.0054	0.8943	0.0240	0.0503	0.046	150	15	4	0.03	0.05	3
final_stability_0326	final_stability	bfgs	per_consumer_bias	xlarge_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	19	5	success	0.8154	0.0163	0.8551	0.0397	0.0704	0.036	150	15	4	0.03	0.05	3
dims_on_3d_0001	dims_on_3d	bfgs	per_consumer_bias	medium_3d	probabilistic	2	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.1703	0.0986	0.6928	0.5224	0.0598	0.014	50	8	3	0.05	0.0	3
dims_on_3d_0002	dims_on_3d	bfgs	per_consumer_bias	medium_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.3149	0.1057	0.8752	0.5603	0.0529	0.014	50	8	3	0.05	0.0	3
dims_on_3d_0003	dims_on_3d	adam	per_consumer_bias	medium_3d	probabilistic	2	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.4297	0.0801	0.8935	0.4638	0.0537	0.405	50	8	3	0.05	0.0	3
dims_on_3d_0004	dims_on_3d	adam	per_consumer_bias	medium_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.3731	0.1062	0.8967	0.5236	0.0510	0.547	50	8	3	0.05	0.0	3
dims_on_3d_0005	dims_on_3d	newton	per_consumer_bias	medium_3d	probabilistic	2	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.1881	0.0864	0.6843	0.4962	0.0566	0.029	50	8	3	0.05	0.0	3
dims_on_3d_0006	dims_on_3d	newton	per_consumer_bias	medium_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.2846	0.0948	0.8678	0.5832	0.0538	0.062	50	8	3	0.05	0.0	3
dims_on_3d_0007	dims_on_3d	gauss_newton	per_consumer_bias	medium_3d	probabilistic	2	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.0867	0.0624	0.5912	0.5045	0.0621	0.647	50	8	3	0.05	0.0	3
dims_on_3d_0008	dims_on_3d	gauss_newton	per_consumer_bias	medium_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.3046	0.0882	0.8734	0.5687	0.0536	0.515	50	8	3	0.05	0.0	3
dims_on_3d_0009	dims_on_3d	bfgs	per_consumer_bias	medium_3d	ennis	2	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.8672	0.0202	0.9426	0.0754	0.0615	0.012	50	8	3	0.05	0.0	3
dims_on_3d_0010	dims_on_3d	bfgs	per_consumer_bias	medium_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.8676	0.0333	0.9111	0.0435	0.0617	0.009	50	8	3	0.05	0.0	3
dims_on_3d_0011	dims_on_3d	adam	per_consumer_bias	medium_3d	ennis	2	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.8646	0.0264	0.9286	0.0641	0.0633	0.398	50	8	3	0.05	0.0	3
dims_on_3d_0012	dims_on_3d	adam	per_consumer_bias	medium_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.8596	0.0364	0.8789	0.0193	0.0631	0.587	50	8	3	0.05	0.0	3
dims_on_3d_0013	dims_on_3d	newton	per_consumer_bias	medium_3d	ennis	2	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.8775	0.0197	0.9338	0.0563	0.0594	0.037	50	8	3	0.05	0.0	3
dims_on_3d_0014	dims_on_3d	newton	per_consumer_bias	medium_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.8768	0.0262	0.9164	0.0396	0.0595	0.082	50	8	3	0.05	0.0	3
dims_on_3d_0015	dims_on_3d	gauss_newton	per_consumer_bias	medium_3d	ennis	2	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.8726	0.0185	0.9377	0.0652	0.0605	0.203	50	8	3	0.05	0.0	3
dims_on_3d_0016	dims_on_3d	gauss_newton	per_consumer_bias	medium_3d	ennis	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.8722	0.0265	0.9135	0.0414	0.0606	0.176	50	8	3	0.05	0.0	3
dims_on_3d_0017	dims_on_3d	bfgs	per_consumer_bias	large_3d	probabilistic	2	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.2456	0.1371	0.5738	0.3281	0.0607	0.017	80	12	4	0.05	0.05	3
dims_on_3d_0018	dims_on_3d	bfgs	per_consumer_bias	large_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.3435	0.0777	0.7957	0.4522	0.0557	0.019	80	12	4	0.05	0.05	3
dims_on_3d_0019	dims_on_3d	adam	per_consumer_bias	large_3d	probabilistic	2	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.3702	0.0498	0.7990	0.4288	0.0612	0.512	80	12	4	0.05	0.05	3
dims_on_3d_0020	dims_on_3d	adam	per_consumer_bias	large_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.3844	0.0591	0.8229	0.4385	0.0547	0.779	80	12	4	0.05	0.05	3
dims_on_3d_0021	dims_on_3d	newton	per_consumer_bias	large_3d	probabilistic	2	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.2080	0.0899	0.5781	0.3700	0.0608	0.047	80	12	4	0.05	0.05	3
dims_on_3d_0022	dims_on_3d	newton	per_consumer_bias	large_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.3122	0.0705	0.7816	0.4694	0.0570	0.088	80	12	4	0.05	0.05	3
dims_on_3d_0023	dims_on_3d	gauss_newton	per_consumer_bias	large_3d	probabilistic	2	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.2396	0.0723	0.5602	0.3207	0.0614	0.616	80	12	4	0.05	0.05	3
dims_on_3d_0024	dims_on_3d	gauss_newton	per_consumer_bias	large_3d	probabilistic	3	1.0	1	0.06					0.005	0.5	False	5	42	5	success	0.3440	0.0441	0.7858	0.4418	0.0558	0.584	80	12	4	0.05	0.05	3
